# TESS Program G08062

Title: Discovery And Occurrence Rates Of Disintegrating Minor Planets Transiting White Dwarfs

PI: Soares-Furtado, Melinda - University Of Wisconsin-Madison

Type: SMALL

Summary: Many white dwarfs have been found to have their surfaces "polluted" by remnant rocky bodies from their progenitors' planetary systems. These polluted white dwarfs are our best observational probe of exoplanet interior chemical compositions, which they can reveal with exquisite sensitivity. However, without a good understanding of the origins of white dwarf pollution, it is impossible to fully leverage the information about chemical compositions from the pollution on their surfaces. Observations by Kepler and TESS have begun illuminating the origins and process by which white dwarf pollution takes place by identifying transiting disintegrating minor planets on their way to polluting white dwarfs. Here for TESS Cycle 7, we propose the largest search to date to search for transiting debris ar
686103588,74.2232,-32.8292,19.13,G08062
686107719,72.088,-33.8269,18.94,G08002;G08062
686108682,71.5083,-33.3591,18.89,G08002;G08062
686109750,72.5161,-32.9632,18.79,G08002;G08062
686110488,72.11,-32.8911,18.74,G08002;G08062
686114024,71.7778,-32.2312,18.49,G08062;G08002
686114220,72.2107,-32.2055,18.54,G08062;G08002
686116157,73.1195,-32.1817,19.17,G08062
734951763,80.3517,-42.4128,18.29,G08002;G08062
734952746,81.1209,-42.3798,18.22,G08002;G08062
734954736,80.4263,-41.6153,18.07,G08002;G08062
734954913,80.8143,-41.6011,19.05,G08062
734955768,80.2792,-41.6152,18.75,G08002;G08062
734965080,81.0098,-40.1212,18.82,G08002;G08062
734966404,80.7049,-40.0089,19.1,G08062
735037300,80.5702,-37.078,18.15,G08002;G08062
735073065,80.04,-34.1022,18.49,G08002;G08062
77157173,68.1709,-41.2288,16.71,G08002;G08062
153838791,68.0838,-46.7715,17.91,G08002;G08062
161573875,74.8968,-45.2336,16.54,G08002;G08062
200298267,72.4915,-47.8333,16.3,G08002;G08062
219242518,64.9824,-52.3563,16.31,G08002;G08062;20SECONDTARGET
219242534,64.86,-52.4175,16.68,G08002;G08062
219374540,76.2427,-49.6942,16.07,G08002;G08062
220437364,73.8093,-54.6963,14.57,G08002;G08062;G08082
235061233,83.6953,-52.6966,16.72,G08002;G08062
259646412,73.4361,-52.1782,17.68,G08002;G08062
685176710,76.6687,-55.1802,17.34,G08002;G08062
685181739,74.8721,-54.846,18.84,G08002;G08062
685186253,79.629,-54.8263,18.41,G08002;G08062
685190528,79.1749,-53.5894,19.22,G08062
685191454,79.3761,-52.9108,19.0,G08002;G08062
685192793,77.7477,-55.1612,18.95,G08002;G08062
685194261,77.1071,-54.7538,18.99,G08002;G08062
685198848,76.3938,-54.1742,18.09,G08002;G08062
685202112,75.751,-53.5768,18.75,G08002;G08062
685202291,75.7508,-53.3786,18.72,G08002;G08062
685204141,78.3059,-53.6752,18.46,G08002;G08062
685204560,77.777,-53.728,18.2,G08002;G08062
685206710,78.8976,-52.8844,18.27,G08002;G08062
685214650,79.7786,-52.5304,18.57,G08002;G08062
685215451,79.4589,-51.8754,17.91,G08002;G08062
685218610,77.6801,-51.9351,18.86,G08002;G08062
685218614,77.8366,-51.9872,18.39,G08002;G08062
685220573,79.0336,-51.2039,19.06,G08062
685221228,78.1755,-51.227,18.8,G08002;G08062
685221425,78.0132,-51.076,18.27,G08002;G08062
685221696,78.6989,-50.8713,17.6,G08002;G08062;20SECONDTARGET
685222185,77.5345,-51.8282,19.12,G08062
685223273,77.1404,-51.1488,18.39,G08002;G08062
685223419,77.2443,-50.9677,18.73,G08002;G08062
685224744,76.4685,-50.6222,18.96,G08002;G08062
685225570,77.8154,-50.6188,18.69,G08002;G08062
685225665,78.0668,-50.4755,18.92,G08002;G08062
685226642,76.7377,-50.2865,18.13,G08002;G08062
685228296,79.7672,-50.5038,17.98,G08002;G08062
685233525,78.1477,-49.7419,18.41,G08002;G08062
685235931,77.7323,-48.9284,19.22,G08062
685236325,77.8974,-48.9373,18.2,G08002;G08062
685237606,77.3204,-48.578,19.15,G08062
685290517,72.29,-55.2592,18.52,G08002;G08062
685297431,73.6261,-53.948,19.24,G08062
685304362,69.1612,-55.0553,18.42,G08002;G08062
685304521,69.2466,-54.9369,17.23,G08062;G08002
685305826,71.0542,-54.7147,18.77,G08002;G08062
685307189,70.2614,-54.1227,17.87,G08002;G08062
685307922,68.9351,-54.7235,18.92,G08002;G08062
685308459,68.903,-54.3844,18.7,G08002;G08062
685309190,67.8353,-54.4513,18.81,G08002;G08062
685314067,70.5742,-53.5806,18.93,G08002;G08062
685315565,71.048,-53.0321,17.89,G08062;G08002
685316418,70.7893,-52.9605,18.73,G08002;G08062
685317863,69.6285,-53.0725,17.02,G08002;G08062
685318317,69.7452,-52.8979,18.75,G08002;G08062
685319424,68.651,-52.5227,17.99,G08002;G08062
685335660,67.3355,-54.3996,17.43,G08002;G08062
685335855,66.6881,-54.3966,18.56,G08002;G08062
685337464,65.2014,-54.8325,18.49,G08002;G08062
685337645,64.8486,-54.7268,18.66,G08062;G08002
685339909,65.4549,-53.9344,18.94,G08002;G08062
685340275,65.758,-53.8677,18.72,G08062;G08002
685341634,64.8528,-53.3212,16.77,G08002;G08062
685361489,66.7239,-53.1842,18.61,G08002;G08062
685361579,66.5024,-53.0932,17.94,G08062;G08002
685361738,67.9631,-53.4917,17.33,G08002;G08062
685362208,67.4092,-53.097,18.68,G08002;G08062
685363619,67.2829,-52.6351,18.11,G08062;G08002
685365535,65.5597,-52.8073,18.08,G08002;G08062
685367516,66.5715,-51.9417,19.02,G08062
685370413,67.1329,-52.052,18.54,G08002;G08062
685371058,67.6626,-51.5209,19.23,G08062
685371708,68.2868,-51.437,18.42,G08002;G08062
685373070,68.2591,-50.9564,18.83,G08002;G08062
685373110,68.4401,-51.0104,18.39,G08002;G08062
685374410,67.1873,-51.1534,18.31,G08002;G08062
685376228,66.9847,-50.7961,17.77,G08002;G08062
685377358,66.6751,-50.4318,18.2,G08002;G08062
685380913,65.3773,-51.3984,18.7,G08002;G08062
685381216,64.9928,-51.1196,18.05,G08002;G08062
685389009,66.3918,-50.173,18.84,G08002;G08062
685390266,65.2765,-49.8295,19.0,G08002;G08062
685395339,74.8316,-54.0552,17.85,G08002;G08062
685397524,74.2439,-53.1739,17.04,G08002;G08062
685398223,75.1109,-53.0855,17.67,G08062;G08002
685399326,74.3217,-52.9959,18.67,G08002;G08062
685400279,74.2452,-52.487,18.66,G08002;G08062
685402284,72.2565,-52.915,18.63,G08002;G08062
685402798,73.0349,-52.4821,18.68,G08002;G08062
685403223,72.4492,-52.0957,18.66,G08002;G08062
685404059,74.0598,-52.0635,18.87,G08002;G08062
685404233,73.5266,-52.0559,18.06,G08002;G08062
685407617,74.5172,-51.8681,18.32,G08062;G08002
685408158,74.5091,-51.5804,18.94,G08002;G08062
685410570,75.0484,-50.7708,17.06,G08002;G08062;20SECONDTARGET
685410994,73.9304,-51.8436,18.05,G08002;G08062
685410997,73.9311,-51.841,18.83,G08002;G08062
685411145,74.101,-51.6025,17.4,G08002;G08062
685411306,73.6786,-51.6027,19.26,G08062
685412522,73.2609,-51.1682,18.63,G08002;G08062
685412552,73.0436,-51.3405,18.14,G08002;G08062
685415370,73.4251,-50.2971,18.83,G08002;G08062
685417058,72.1099,-51.9555,17.81,G08002;G08062
685423164,69.9782,-50.9157,17.87,G08002;G08062
685423232,69.9814,-50.7293,16.78,G08002;G08062
685423909,70.6148,-50.818,18.57,G08002;G08062
685425934,72.4277,-51.0677,18.06,G08002;G08062
685427019,72.3537,-50.1971,17.73,G08002;G08062
685427126,71.7554,-50.7199,19.12,G08062
685427207,72.0593,-50.6569,18.93,G08002;G08062
685428352,72.837,-50.2267,17.84,G08002;G08062
685431249,71.5457,-49.7309,18.58,G08002;G08062
685433041,71.7293,-49.2582,18.93,G08002;G08062
685435835,76.2212,-50.8326,18.16,G08002;G08062
685435876,76.2578,-50.6855,19.14,G08062
685437878,76.1322,-50.1037,18.09,G08002;G08062
685438333,75.8598,-49.8235,19.24,G08062
685440081,75.4161,-49.1814,18.65,G08002;G08062
685440154,75.2823,-49.0885,18.49,G08002;G08062
685440847,74.8169,-50.0134,18.11,G08002;G08062
685442068,73.4758,-49.3534,19.07,G08062
685443717,74.6295,-48.9279,18.16,G08002;G08062
685444836,74.2687,-48.4265,17.99,G08002;G08062
685445123,73.9324,-48.3525,18.65,G08002;G08062
685446747,75.5868,-49.0766,18.41,G08002;G08062
685449632,76.3574,-47.9186,18.81,G08002;G08062
685450951,75.0297,-48.2476,18.7,G08002;G08062
685451634,74.0001,-48.1602,18.88,G08002;G08062
685451929,74.4718,-47.9476,18.08,G08002;G08062
685457722,73.1113,-48.3491,19.21,G08062
685457944,73.8658,-48.2338,18.96,G08002;G08062
685458294,73.5541,-48.0145,18.93,G08002;G08062
685459655,71.846,-48.6895,17.43,G08002;G08062
685460930,71.2527,-48.0665,19.03,G08062
685465476,72.9353,-47.3391,18.39,G08002;G08062
685467351,73.5454,-46.9174,18.86,G08002;G08062
685470155,71.9864,-46.367,19.07,G08062
685470693,72.9794,-46.4275,19.21,G08062
685470717,72.8826,-46.362,19.12,G08002;G08062
685471279,72.9876,-46.0189,18.88,G08002;G08062
685473804,69.0401,-50.5131,18.84,G08002;G08062
685475790,69.7407,-49.9541,18.88,G08002;G08062
685477270,68.715,-49.2235,18.43,G08062;G08002
685479359,67.3315,-49.3363,18.74,G08002;G08062
685480832,67.6899,-49.1637,17.4,G08002;G08062
685485099,70.2297,-48.1281,18.89,G08002;G08062
685485527,69.7353,-48.1874,17.79,G08002;G08062
685491502,66.9344,-48.9479,19.21,G08062
685494389,66.1136,-48.0004,18.16,G08062;G08002
685494882,66.3258,-47.6184,19.11,G08062
685495184,65.3699,-48.4736,18.63,G08002;G08062
685504889,65.7373,-45.9637,18.39,G08002;G08062
685505656,66.9019,-45.6649,18.91,G08002;G08062
685505841,66.6522,-45.5897,18.52,G08002;G08062
685506930,70.53,-48.0131,18.57,G08002;G08062
685510255,70.9725,-46.3565,18.62,G08002;G08062
685512694,68.8645,-46.7443,17.9,G08002;G08062
685518847,71.4117,-45.2131,18.78,G08002;G08062
685519431,71.5873,-44.8414,17.94,G08002;G08062
685520891,69.9712,-45.4935,18.82,G08002;G08062
685521007,70.0459,-45.441,18.81,G08002;G08062
685522614,69.5326,-44.6925,19.25,G08062
685522827,69.4107,-44.6226,19.19,G08062
685524323,69.7988,-44.3181,18.93,G08002;G08062
685526215,68.0101,-45.8345,19.04,G08062
685527643,68.5986,-45.4309,18.74,G08002;G08062
685529657,67.2111,-45.3283,18.07,G08002;G08062
685530432,66.8898,-44.7275,17.46,G08002;G08062
685530830,66.3905,-44.8728,18.75,G08002;G08062
685531271,66.3609,-44.5049,19.25,G08062
685542225,79.4659,-48.7476,18.19,G08002;G08062
685543863,79.6167,-48.523,19.29,G08062
685543895,79.4926,-48.4801,18.56,G08002;G08062
685544633,79.4413,-48.2432,19.29,G08062
685547861,77.7028,-47.8598,18.26,G08062;G08002
685548131,77.385,-47.7879,18.6,G08002;G08062
685548708,78.2937,-47.8346,18.68,G08002;G08062
685550036,77.6054,-47.3972,19.14,G08002;G08062
685551631,79.515,-47.5313,19.28,G08062
685552894,79.9008,-46.9871,17.62,G08002;G08062
685554487,78.8231,-47.2801,18.11,G08002;G08062
685556616,78.4135,-46.2589,19.19,G08062
685561256,79.898,-44.7524,17.66,G08002;G08062
685562354,79.1825,-45.175,17.89,G08002;G08062
685564011,78.2928,-44.5582,18.23,G08002;G08062
685564057,78.4775,-44.5024,17.88,G08002;G08062
685567733,79.4729,-43.7007,19.04,G08002;G08062
685568151,79.6124,-43.6051,18.35,G08002;G08062
685578978,77.3148,-46.8708,19.01,G08002;G08062
685580544,76.1157,-46.3101,18.88,G08002;G08062
685585374,75.4548,-45.3714,17.95,G08002;G08062
685590607,76.8873,-44.5058,18.66,G08002;G08062
685591156,75.6985,-45.4029,17.73,G08002;G08062
685593069,75.211,-44.3283,19.01,G08062
685594185,76.223,-44.0274,19.08,G08062
685594252,76.0983,-43.9741,17.46,G08002;G08062
685595829,74.1309,-46.1718,18.51,G08002;G08062
685597155,73.3193,-45.5542,18.36,G08002;G08062
685598172,74.2612,-45.2723,18.52,G08002;G08062
685601209,72.4431,-45.2257,19.18,G08062
685602268,73.4308,-44.721,19.09,G08062
685602666,73.3035,-44.3943,15.7,G08002;G08062;G08082;20SECONDTARGET
685615024,76.7792,-44.0943,18.43,G08002;G08062
685615118,76.877,-44.0198,18.8,G08002;G08062
685652271,71.8326,-44.7362,17.2,G08002;G08062
685653101,71.7524,-44.1307,18.42,G08002;G08062
685887945,65.5389,-44.9491,18.72,G08002;G08062
734583110,83.5857,-53.2746,19.29,G08062
734593079,83.3682,-52.2975,18.13,G08002;G08062
734593113,83.2032,-52.5183,19.06,G08062
734596543,83.0825,-51.343,18.41,G08002;G08062
734605407,82.0019,-54.9906,19.23,G08062
734606940,81.4402,-54.7357,16.83,G08002;G08062
734607437,80.6408,-54.4506,18.59,G08002;G08062
734607788,82.0147,-54.737,19.27,G08062
734607940,81.9178,-54.7791,18.97,G08002;G08062
734608085,81.5339,-54.5628,18.12,G08002;G08062
734609374,81.3793,-54.4612,18.24,G08002;G08062
734609375,81.3782,-54.4612,18.64,G08002;G08062
734610699,80.8502,-53.603,18.44,G08002;G08062
734611377,80.5371,-54.3945,18.5,G08002;G08062
734611432,80.3212,-54.3741,17.79,G08062;G08002
734614861,81.6157,-53.5506,18.65,G08002;G08062
734615504,81.3637,-53.3877,17.93,G08002;G08062
734617833,81.5024,-52.9432,18.58,G08002;G08062
734618753,81.5502,-52.409,17.99,G08002;G08062
734620247,80.786,-52.8553,18.49,G08002;G08062
734620815,80.0065,-52.7893,18.96,G08002;G08062
734621653,80.3243,-52.2078,18.53,G08062;G08002
734631268,80.2811,-51.0779,19.02,G08002;G08062
734633640,80.1784,-50.4947,19.22,G08062
734634214,80.1995,-50.0851,18.1,G08002;G08062
734745911,83.0552,-51.0922,19.19,G08062
734746325,82.5994,-50.9122,19.08,G08062
734747136,82.6831,-50.4557,18.87,G08002;G08062
734751223,82.0326,-49.6664,19.06,G08002;G08062
734757450,80.9902,-48.692,18.93,G08002;G08062
734757488,80.9591,-48.5771,18.71,G08002;G08062
734762897,82.2431,-48.2427,18.32,G08002;G08062
734764450,81.5481,-48.3667,17.89,G08002;G08062
734766164,80.6474,-47.8659,19.29,G08062
734768558,81.0741,-47.6111,19.18,G08062
734768870,80.8542,-47.5129,18.87,G08002;G08062
734770495,80.3236,-48.1318,19.26,G08062
734770651,80.3227,-47.9213,17.8,G08002;G08062
734779790,81.7208,-46.9228,18.72,G08002;G08062
734781165,80.9096,-46.5476,17.55,G08002;G08062
734781569,81.3455,-46.3395,18.79,G08002;G08062
734782106,81.1169,-46.0241,18.76,G08002;G08062
734782718,81.7102,-46.1767,17.41,G08002;G08062
734784101,81.4857,-45.7557,18.81,G08062;G08002
734784923,81.1975,-45.526,18.73,G08002;G08062
734785079,80.9922,-45.2945,18.32,G08002;G08062
734792963,81.7968,-44.7918,18.5,G08002;G08062
734793609,81.3793,-44.8278,19.08,G08062
734796133,81.8,-44.3913,18.5,G08002;G08062
734796785,81.2896,-43.9349,18.76,G08002;G08062
734797343,81.5703,-43.7357,18.15,G08002;G08062
734797650,80.3607,-46.3391,17.18,G08062;G08002
734797730,80.7185,-46.2919,18.82,G08002;G08062
734798435,80.7977,-45.8563,18.88,G08002;G08062
734802871,80.3593,-44.1413,18.33,G08002;G08062
219173985,91.2616,-48.3324,16.24,G08002;G08062
231819291,86.1765,-51.4944,17.43,G08002;G08062
231927267,93.1547,-46.5703,16.12,G08002;G08062
231942154,93.9669,-45.0311,16.17,G08002;G08062
238925176,94.5637,-51.3847,16.29,G08002;G08062;20SECONDTARGET
238927678,94.6477,-51.5283,16.92,G08002;G08062
255560654,96.1972,-52.9915,15.8,G08002;G08062
293648017,97.7561,-44.0926,17.14,G08002;G08062
734566294,86.4515,-54.3444,18.98,G08002;G08062
734569653,86.4798,-53.6238,19.14,G08062
734585567,85.3133,-53.5675,18.46,G08002;G08062
734586354,85.3064,-53.2957,17.33,G08002;G08062
734587561,85.6812,-53.1827,17.8,G08002;G08062
734637010,88.5608,-53.6655,19.05,G08062
734640797,88.8198,-52.7974,18.52,G08002;G08062
734642054,88.3169,-52.4207,18.86,G08002;G08062
734642248,88.4392,-52.2845,18.62,G08002;G08062
734642726,87.8134,-53.2191,17.28,G08002;G08062
734644146,87.4214,-52.5038,17.42,G08002;G08062
734646207,88.0875,-52.4502,18.58,G08002;G08062
734646876,88.094,-52.2417,19.09,G08002;G08062
734648086,87.0091,-51.9682,17.94,G08002;G08062
734648192,86.7008,-52.0079,19.19,G08062
734649851,89.7331,-52.4785,18.95,G08002;G08062
734652418,88.3056,-51.7119,19.3,G08062
734652823,88.7182,-51.6458,17.93,G08002;G08062
734657773,87.95,-51.6215,18.64,G08002;G08062
734659427,87.0649,-51.3243,18.89,G08002;G08062
734663448,86.9108,-50.2557,19.15,G08002;G08062
734665151,85.8257,-52.2943,17.95,G08002;G08062
734665297,85.7256,-52.1111,19.15,G08062
734668847,86.2264,-51.3196,19.03,G08062
734678716,85.7965,-50.311,18.97,G08002;G08062
734679356,85.4167,-50.3634,17.97,G08002;G08062
734680309,85.0769,-50.0677,18.59,G08002;G08062
734687984,84.5148,-48.9589,18.75,G08002;G08062
734690761,89.4057,-50.6757,18.53,G08062;G08002
734690841,89.1961,-50.6302,19.18,G08062
734692526,88.6361,-50.606,18.36,G08062;G08002
734698973,88.0468,-49.8851,17.55,G08062;G08002
734699134,88.3112,-49.746,18.36,G08002;G08062
734700052,87.2225,-49.7225,17.77,G08002;G08062
734703145,87.6712,-48.7244,18.53,G08002;G08062
734703608,87.2912,-48.8242,19.21,G08062
734706030,89.7735,-49.1346,18.84,G08002;G08062
734706628,89.3146,-48.8503,19.12,G08062
734707559,88.5673,-48.8464,19.17,G08062
734708244,88.919,-48.5426,18.31,G08002;G08062
734708504,88.4393,-48.5381,19.02,G08062
734709471,89.3528,-48.5256,18.9,G08002;G08062
734709613,89.5414,-48.4498,19.23,G08062
734715279,86.9724,-47.9261,18.33,G08002;G08062
734716433,88.3956,-47.8713,18.74,G08002;G08062
734716777,87.7566,-47.737,17.31,G08002;G08062
734721650,85.5046,-49.0687,16.83,G08002;G08062
734724514,86.1594,-48.0323,18.72,G08002;G08062
734728961,84.2258,-47.7407,18.36,G08002;G08062
734729226,83.9112,-47.6459,17.54,G08002;G08062;20SECONDTARGET
734730225,85.2043,-47.6449,17.9,G08002;G08062
734730291,85.0192,-47.6277,18.44,G08002;G08062
734732543,83.9001,-46.8313,17.57,G08002;G08062
734733056,86.2463,-47.823,19.27,G08062
734733622,86.529,-47.4864,17.55,G08002;G08062
734733808,86.6135,-47.293,18.99,G08002;G08062
734736772,86.8156,-46.8816,18.77,G08002;G08062
734741661,84.4249,-46.4271,19.21,G08062
734741748,84.3825,-46.383,17.78,G08002;G08062
734742405,83.9487,-45.9535,18.74,G08002;G08062
734743750,84.9507,-45.9297,18.97,G08062;G08002
734773744,83.6053,-47.5273,18.1,G08002;G08062
734806102,89.9633,-47.965,17.98,G08002;G08062
734806280,89.9765,-47.8377,17.34,G08002;G08062
734806668,89.3762,-47.791,17.75,G08002;G08062
734807705,89.4011,-47.3455,18.66,G08002;G08062
734808200,88.9639,-47.5109,18.44,G08002;G08062
734809874,88.5991,-46.7551,18.79,G08002;G08062
734810978,89.2504,-46.7188,17.64,G08002;G08062;20SECONDTARGET
734814791,87.8325,-46.9302,19.02,G08002;G08062
734818187,88.1964,-46.105,18.7,G08002;G08062
734827560,89.3955,-44.6755,18.24,G08002;G08062
734828239,88.6952,-44.9599,19.04,G08062
734828950,89.1834,-44.5674,17.9,G08002;G08062
734829187,88.8324,-44.6238,18.35,G08002;G08062
734833467,88.3805,-44.912,18.22,G08002;G08062
734833573,88.2763,-44.8721,19.24,G08062
734836164,87.3986,-44.0396,18.33,G08002;G08062
734840641,86.6548,-45.6001,18.73,G08002;G08062
734842679,85.5178,-44.9511,18.53,G08002;G08062
734844171,84.9435,-45.5072,18.95,G08002;G08062
734844667,85.3294,-45.185,19.18,G08062
734845421,84.7901,-44.6509,17.77,G08002;G08062
734847152,85.3814,-44.9059,19.01,G08062
734848899,84.5378,-44.3407,17.25,G08002;G08062
734856285,86.3533,-43.325,18.66,G08002;G08062
734858016,85.3018,-43.4193,18.52,G08002;G08062
734865542,89.5081,-44.1354,17.96,G08002;G08062
734866503,88.8989,-44.0369,18.78,G08002;G08062
734871675,88.7628,-42.9595,18.31,G08002;G08062
734873442,88.0869,-43.5364,18.42,G08002;G08062
734876230,88.2455,-43.0088,18.94,G08002;G08062
734881233,89.6111,-42.5994,17.54,G08002;G08062
734881941,89.2334,-42.6919,17.51,G08002;G08062
734896554,86.6937,-43.1465,17.8,G08002;G08062;G08082
734897175,87.1065,-42.7675,18.85,G08002;G08062
734925871,83.5426,-44.2078,18.57,G08002;G08062
734925888,83.453,-44.1808,19.29,G08062
734926778,82.9081,-44.1241,19.22,G08062
734929125,83.7011,-43.5175,17.17,G08062;G08002
734930098,83.0533,-43.335,18.23,G08002;G08062
737568000,92.9183,-53.5206,19.04,G08062
737568297,93.5675,-53.3177,19.01,G08062
737574617,95.1558,-53.216,18.96,G08002;G08062
737576324,96.2202,-52.9457,19.01,G08002;G08062
737577885,95.8298,-52.9625,18.47,G08002;G08062
737580270,97.0018,-52.2223,18.98,G08002;G08062
737584039,94.7941,-52.6334,19.09,G08062
737584362,95.3084,-52.3986,18.93,G08002;G08062
737589189,96.5458,-51.767,18.61,G08002;G08062
737607989,98.8915,-52.0235,17.48,G08002;G08062
737609839,97.6369,-52.42,18.67,G08002;G08062
737613223,97.4335,-51.8787,18.49,G08002;G08062
737614837,98.5609,-51.4272,18.04,G08002;G08062
737615988,98.9678,-51.6698,18.61,G08002;G08062
737623610,97.1761,-51.4285,19.21,G08062
737625010,98.0562,-50.9662,18.85,G08002;G08062
737631437,99.4693,-50.1798,18.3,G08002;G08062
737634345,90.2287,-53.6738,18.5,G08002;G08062
737636796,91.9651,-53.2273,17.7,G08002;G08062
737640199,92.6798,-52.4843,19.28,G08062
737644715,91.3567,-52.2117,18.85,G08002;G08062
737645444,92.03,-52.4839,18.62,G08002;G08062
737646307,93.4474,-51.9858,18.85,G08002;G08062
737648137,92.7161,-51.9626,19.22,G08062
737662712,94.69,-50.9834,19.08,G08062
737665321,96.3327,-50.5431,18.07,G08002;G08062
737666884,95.2886,-50.5579,17.81,G08002;G08062
737667102,95.325,-50.3828,17.93,G08002;G08062
737668608,96.3056,-49.9537,19.16,G08062
737668666,96.3816,-49.8751,18.09,G08002;G08062
737672420,91.6341,-51.5449,19.15,G08002;G08062
737673041,92.0624,-51.8321,19.12,G08062
737674438,93.397,-51.2474,18.39,G08002;G08062
737677968,90.2212,-51.6678,18.83,G08002;G08062
737680815,91.3603,-50.847,18.08,G08002;G08062
737685387,92.6945,-50.1125,17.2,G08002;G08062
737692384,96.5911,-49.5466,18.12,G08002;G08062
737693953,95.2634,-49.6463,19.1,G08062
737697870,94.9188,-49.4609,18.97,G08002;G08062
737705362,96.0668,-48.3716,19.11,G08062
737708206,98.2022,-50.2774,18.14,G08002;G08062
737712876,99.4178,-49.914,17.83,G08002;G08062
737714642,98.7233,-49.8982,19.2,G08062
737714919,98.8484,-49.8496,19.26,G08062
737715243,99.0654,-49.6126,18.44,G08002;G08062
737719938,97.5843,-49.779,17.68,G08002;G08062
737720040,97.8653,-49.6601,19.03,G08062
737728640,99.4054,-48.706,19.0,G08002;G08062
737730216,99.9479,-48.9011,18.28,G08002;G08062
737740536,98.4399,-48.1686,18.99,G08002;G08062
737741388,98.7085,-47.9684,19.24,G08062
737747155,96.7788,-48.1223,19.02,G08062
737749147,97.8611,-47.4527,18.6,G08002;G08062
737750591,98.6964,-47.511,19.0,G08062
737750903,98.8395,-47.6019,19.12,G08062
737754874,99.0425,-47.0074,18.72,G08002;G08062
737758489,99.6879,-47.0279,17.03,G08002;G08062
737761635,90.4231,-50.8736,18.56,G08002;G08062
737765677,91.8553,-50.4,18.12,G08002;G08062
737769564,92.6399,-49.4097,18.36,G08002;G08062
737770171,90.2814,-50.3408,17.9,G08002;G08062
737778249,92.504,-48.5715,19.09,G08062
737782342,94.3208,-48.6956,17.29,G08002;G08062
737784667,95.7233,-48.4438,18.13,G08002;G08062
737784698,95.7627,-48.3897,18.64,G08002;G08062
737785692,96.3884,-47.9333,17.84,G08002;G08062
737785863,96.2509,-47.8726,19.1,G08002;G08062
737785925,96.3494,-47.8067,19.01,G08062
737790834,94.4951,-48.0198,18.94,G08002;G08062
737792997,94.0133,-47.765,18.56,G08002;G08062
737795224,96.2516,-47.3265,19.0,G08062
737800601,91.378,-48.7903,18.74,G08002;G08062
737801100,90.5541,-49.0011,17.99,G08002;G08062
737801355,90.1774,-49.0164,17.57,G08002;G08062
737804295,93.0553,-48.2199,19.21,G08062
737805571,92.3349,-48.0078,17.75,G08002;G08062
737807191,93.1241,-47.4209,18.84,G08002;G08062
